business_id,city,state,postal_code,stars,review_count,diversity
ZmNCUbpxSz0M_9lzTLg_ug,Arnold,MO,63010,4.0,31,5
J8XWTuMS3t2MGWiQ1PSWQA,Nashville,TN,37214,3.5,16,3
X7yGrz7oDbt8UY5rdmJc_w,St Louis,MO,63110,4.0,378,4
3RdDrNTt27ZjU1kcKoLLAA,Palm Harbor,FL,34684,3.5,12,1
y930pQM0EUblQluRLkXLQg,Philadelphia,PA,19143,4.0,22,5
GUFYF1MAMVIB-xo0yprEGQ,Saint Louis,MO,63101,3.5,46,2
Ac4sW3F69HPjm3u0Z4nO5A,Indianapolis,IN,46227,2.5,9,2
2waFgIxeT17sUoI-1WZLCg,New Orleans,LA,70130,4.0,21,5
xByz2KVNOKmwBbHxabjsKQ,Philadelphia,PA,19144,3.5,5,4
JiBxL733qjm8WAddu-RzDQ,Santa Barbara,CA,93101,5.0,71,5
VSTZS_Rd_R6NFBwjRVPlJA,St. Charles,MO,63303,4.5,251,1
uQyFSidWUS7JBViTIrl-vg,Clearwater,FL,33761,2.5,42,5
wupvqueqdEZXQxv14sa9vw,Carpinteria,CA,93013,4.0,455,3
E1A3JTR-9oFWe9PE4pA65Q,Tampa,FL,33614,4.0,11,2
QnHd7ZdlpLDl5BqEFeiIBg,Mooresville,IN,46158,2.0,43,2
NOg4ofernOq_7Z05Q7BgMA,Florissant,MO,63031,1.5,8,5
Aq75o21HuYgehMHaZiC8aw,Ambler,PA,19002,3.0,19,5
xJ3aziMabFEjF8X0kvPfLw,Philadelphia,PA,19104,3.5,27,2
IVHSJYj7Z1srKbZNhmxM7Q,Kingston Springs,TN,37082,4.5,8,1
A93_XS0xZu1OtfQPTIJeqw,Tucson,AZ,85750,4.5,110,1
Mj0eEQNzeL3kSPwSH8yRVA,Philadelphia,PA,19149,3.5,31,2
8tOXw_sIzLab5r7fAF_U4w,Essington,PA,19029,4.5,167,2
1ua0o00zt9UD1kj8gcdpTQ,Clermont,IN,46234,3.5,20,2
AFtvhV2SaqJIoxmFroDKVw,Reno,NV,89501,3.0,157,2
k1yDRDZ4QCvNW9Wm9-IOaA,New Orleans,LA,70116,4.0,430,5
vW2ArBLifE9EW-30sVoIZA,Nashville,TN,37201,4.0,5,3
j8jO9qn_KB_Lt9zcZWIheQ,Philadelphia,PA,19130,3.5,24,4
ZSwDwV4o8MvX8cwMgfE0LA,Boise,ID,83706,4.0,302,4
QDysk9VQYcT1p6Z8C2Um-g,Tucson,AZ,85705,3.5,11,1
H854B_b0pWhBq3Fhn8Iqgg,Hendersonville,TN,37075,3.5,74,3
FrkGJp1WIxpFFT07Qbos5w,Hockessin,DE,19707,4.5,44,3
whl5QPMuSaV5zkG2NYH-YQ,Clearwater,FL,33767,2.5,6,5
e0KzISSDK4b4unzirf3cYQ,Philadelphia,PA,19132,2.0,47,3
uNh3Eeucqrd07qJ8hG11dQ,Philadelphia,PA,19134,3.0,17,2
_Uvb_q66j8SDPG9RfRvNvg,Swedesboro,NJ,8085,4.0,21,1
VHygCy5cbO08-a5lU-tnnw,Port Richey,FL,34668,3.5,14,3
9rjYYWTMZj2LzDuBl9rKEQ,Philadelphia,PA,19135,3.0,13,5
VUyr92uFRFNz0zSmb-C85g,Indianapolis,IN,46204,4.0,29,1
tWacrK2PCQZ1Q0aQ2PFJRg,Tucson,AZ,85730,3.5,8,2
LpoGxHNR-cEbaWhAaU1Nlg,Burlington,NJ,8016,3.0,8,2
5OK71bsZ3UndLeTXUE5mKw,New Orleans,LA,70119,3.5,104,4
qIzKtmOjBC3CSMmPQ068ew,Smyrna,TN,37167,2.0,10,4
1AsqUPtr8sFJp5iFLItU-A,Williamstown,NJ,8094,3.0,29,5
q2SSz2-nRYWeFG2EoUMuZQ,Wilmington,DE,19806,4.0,33,5
iydOdxf9QnI6tIvyWXxPqQ,Philadelphia,PA,19103,4.0,15,5
qBhtpgS-GxNk38CgRVCJLw,Temple Terrace,FL,33617,3.5,101,4
3ggy9QFkslzxz0Hndgwbpg,St. Louis,MO,63129,2.0,14,4
_g8sUJqELybsK9yfuxSdig,Largo,FL,33778,4.5,33,4
QHrrOiyAH_2GfFobPU3mIQ,Hendersonville,TN,37075,5.0,11,3
YRBCEpAGjedZVC_6Dw8S0A,Reno,NV,89509,3.5,96,4
Bd5P74d6lakelSZVs_QFVg,Greenwood,IN,46142,4.5,52,2
IJ0Z9VIHHw2NEqJdmGHIhg,Voorhees Township,NJ,8043,4.0,64,4
_qq5pWEQ3bY_tRHX-TEktA,Pinellas Park,FL,33781,3.0,82,1
8pAGj4Sc7YhloW2H6sV30A,Dunedin,FL,34698,4.0,545,4
wNeZKc1VhdwvioiLAgNPMw,Tampa,FL,33617,3.5,45,4
W3Ia-9ABbxo1toBDZFRaLw,Maple Shade,NJ,8052,2.0,36,3
JkaoBm_EQfsc5io1r9UY3g,Brownsburg,IN,46112,2.5,18,4
aVqpkblvTeJsRQQ9UbKN2A,Philadelphia,PA,19130,3.0,38,1
_Ap0kXpUPKxt8bcHYjEvpQ,Doylestown,PA,18901,4.5,34,2
o6-sdAt6oTC3A52azk6FBQ,Philadelphia,PA,19118,3.0,30,3
2qnuqB4Q7yVDSnUFRHfVrw,Metairie,LA,70005,4.0,20,1
BxveKq0rKp52EWooIDK54w,Meridian,ID,83642,2.0,88,1
Yweixx0tqq0nhLTCyWK6xw,Treasure Island,FL,33706,4.0,13,2
Cjb6F4tUM3B5Z7eV2lhfMg,Franklin,TN,37069,4.0,59,3
ELX24jqeRWZbR-Dq6wrnLQ,Wilmington,DE,19801,3.5,7,2
Q5jjv62ck52e9A8mPY3SPw,Brookhaven,PA,19015,3.0,14,2
v9ndmsP4dS6QjcN0KnkOcw,Kenner,LA,70065,3.0,27,1
NsEKOHrD605IY1jzPzuf9w,Downingtown,PA,19335,4.0,86,5
HKdjDm9Ecimp4NIsPsy6bw,Tarpon Springs,FL,34689,3.5,132,4
ws6TIgXXA-5RSHRrMBEktA,Harleysville,PA,19438,4.5,96,2
jYZuJurVhpKe80I05P-V4w,Pennsauken,NJ,8109,3.0,31,1
a3p47WxYVo0BZGJoP1O0qA,Reno,NV,89509,4.0,236,2
sn2oO7ExsSpNRHRr6TlgwA,Medford,NJ,8055,3.0,29,5
KXW2kATTrnWZlY3TBVJqHA,Tucson,AZ,85741,3.5,11,5
RabHkk801rEIofZxuS8v9w,Reno,NV,89509,4.5,77,1
du_S7xJY6WPxXcSzYb_pCw,Metairie,LA,70005,4.5,18,3
o_m9ggdWNCYSjAYzTt6-ww,Indianapolis,IN,46218,3.0,19,1
ziyXteCmNmRprs10buP2iQ,Philadelphia,PA,19104,4.0,252,1
7LZOkGqxTbZgrxoizn7jKQ,Indianapolis,IN,46217,3.5,15,5
lgoYB3YiKPBkMq51nv0wPA,Tampa,FL,33612,1.5,39,3
l-rGtJt0E7PAklT0IK7oFQ,Santa Barbara,CA,93108,4.5,508,1
BRl-KarobZBNuCvhz5RWKg,Philadelphia,PA,19147,4.5,137,2
3UxLJpLK6tAkoZU83F694Q,Troy,IL,62294,2.0,16,5
enGdNBy61DeTBZC_ylEC3w,Brandon,FL,33511,3.0,142,3
Wl1cHkdF2IansCm10CgZEg,New Orleans,LA,70130,2.0,6,2
oQ_SoB3-57wqGETW_K6AtQ,Cherry Hill,NJ,8034,4.0,276,4
15eVb-rIKkWyWjcAvYmmPg,Philadelphia,PA,19122,3.5,9,3
Ek9iI8uJ7U3IDzVWrwzzew,Haddon Township,NJ,8108,4.0,221,4
qOCZYVpQ_H0BabYkWcbXhA,Philadelphia,PA,19128,3.0,135,3
A73hMO-Ireqx47M88FWYTw,Philadelphia,PA,19152,3.5,7,3
H8de_B9ASsVOX5a934jGAw,Fenton,MO,63026,2.5,38,5
IxHaNMUt3mRB1qHvFY5qqQ,Chesterfield,MO,63017,3.5,145,3
mf7M1IxaoCRoM4-jJsyblQ,King Of Prussia,PA,19406,1.5,58,3
JNBuXPEjE3eavcIUvUc49A,Moorestown,NJ,8057,4.0,522,5
d8N5KyvlAm4jT-f8EbV5mQ,Cinnaminson,NJ,8077,3.5,133,3
d36q8xxhWiKhRaRs7Q42BA,Philadelphia,PA,19116,5.0,10,2
X9R0NTHRMEcXngpLmor4uw,Riverview,FL,33578,2.0,23,1
yb2vAoH3E-R11yWmnT570w,Tampa,FL,33604,3.5,875,1
PQYuPr2Dfm2S49EULjl1qw,Tampa,FL,33605,4.0,400,5
AEAW8IkEQv8wV6lXKfx06w,Philadelphia,PA,19115,4.5,43,2
5WKujuKFqk4BnZqbr62PJQ,Tarpon Springs,FL,34689,4.0,24,4
4mt4ElDuj8ryeDn7Rcr-_g,Bala Cynwyd,PA,19004,3.0,95,5
sX43wVVJVvrxSR0ajvc2ZA,New Orleans,LA,70116,4.5,7,1
zURA9RblljcvEOoeZec3KA,Newtown Square,PA,19073,2.5,38,5
wOKMPDy1oixxGgI1RYDEqg,Reno,NV,89509,4.0,181,5
bzOCjuydWTkgkbZeaec8Zg,Philadelphia,PA,19153,3.0,110,1
KRtjdmxGZ__DMTNjBa95lg,Brandon,FL,33511,4.0,35,1
6tQrTyDTs5hWh5e4LlPLCg,Wilmington,DE,19805,1.5,14,1
ujb8qPkF76xHq-LBlUBumA,Doylestown,PA,18901,5.0,16,5
zf10JmXNZFljGl3IgWW-Lg,Philadelphia,PA,19104,3.0,120,1
Nh-OpYiKado6fqMbLUs5eQ,Seffner,FL,33584,3.0,18,2
Uekr58xgdLusfSRGiTk-PQ,Nashville,TN,37215,3.0,101,2
I_mCFePUG2MGuH-zuws7bA,Reno,NV,89501,4.5,1227,3
S_6qjfUK_ccLIu2arHTdug,Camden,NJ,8102,3.5,6,2
I2KVtG_moKx3RoUfSNgWPw,New Orleans,LA,70125,4.5,28,3
uSWRsoxYkvryKttOHZHDiw,Meridian,ID,83642,3.5,64,5
DaUPN1vbJEkkw_su4CbHEA,Glen Carbon,IL,62034,4.0,5,3
homJzQvAq8O4xRTPzhSCZg,Nashville,TN,37207,4.0,10,5
fDym3Ki0R8loZ-_ImYsk0A,Franklin,TN,37064,3.0,6,4
YhZl_p9qlMEWhQP36VydMA,Tucson,AZ,85719,3.5,24,3
wnWQK_ITkFG8jCZXskKbqQ,Tucson,AZ,85712,3.0,13,3
_Bi9kN_eR75G1eqIl7S3pA,New Orleans,LA,70115,3.5,389,4
HGnhZBsEmvlKHsmmhcWleQ,Bordentown,NJ,8505,4.5,108,4
UdvFMoayRuRBuHoOXBBqBw,Paulsboro,NJ,8066,2.5,10,1
oOmvuVlG34U2weOHqI3-7A,Lawrence,IN,46226,3.5,7,1
QT8f81GulzoMS6NsIGkM3A,Pottstown,PA,19465,4.0,45,2
LVZXqYWc6lhimxmsJHur7A,St Louis,MO,63132,4.5,79,5
KN0IJPxZ6bwVYmqLcAfRdg,North Wales,PA,19454,1.5,20,4
cxbfIQoLLiaQwCpiV-8Ylg,Huntingdon Valley,PA,19006,3.0,33,2
Tcnv39uJSFy7LTmKqZBfNQ,Riverside,NJ,8075,4.0,76,2
Rr9kKArrMhSLVE9a53q-aA,Indianapolis,IN,46204,4.5,83,1
ocdP7OwgygPKPMSqrC4e5g,Sicklerville,NJ,8081,3.5,26,2
zuObDJ16rxyt5ciCbhKnlA,Tampa,FL,33614,5.0,7,3
R6P3KSFafpKz6bEtHsWz1A,New Orleans,LA,70115,4.0,114,4
8Wk_KOHsqctcp2upWGQaew,Brandon,FL,33511,3.5,10,4
SsSwthjdDFH4dayb25vwQw,Reno,NV,89502,4.0,50,3
D48I-imYNjFo9bmsiZc-YQ,Philadelphia,PA,19114,4.0,97,5
GuHvOgWX4LaVYhSjyuGvyA,St Louis,MO,63118,4.5,186,2
-1XSzguS6XLN-V6MVZMg2A,New Orleans,LA,70130,4.5,521,5
xuhn6Itsf--h8-epxirWGw,St Louis,MO,63134,3.5,8,4
qaN2hUSrjZkluAvQ_meabA,Chester,PA,19013,3.0,18,2
Dw-dt4aO4ieBUHQBdmaWdQ,Swedesboro,NJ,8085,4.0,34,1
4dlSOdSHVFhj9QGTjoPIbg,Abington,PA,19027,3.0,5,2
2qvblNY9_owsn7v_YtY_nw,Saint Louis,MO,63108,4.0,7,5
m0t4w58qFv7XlJHMEMi-DA,Oro Valley,AZ,85704,4.0,100,3
lndVYqfCgFfclrmo2BN6LA,Nashville,TN,37205,3.0,40,4
itivOsiSQdmn8GVKuvi0fA,Harvey,LA,70058,4.0,10,2
E2S9Y9og4rNX2YLtTC80fQ,Lansdale,PA,19446,4.0,77,2
2z_dEk3ZllVLJvS-x18dog,Tampa,FL,33617,4.0,81,3
EsQZIf_5Typ-plWtOr0DgA,Philadelphia,PA,19115,4.0,71,1
9f5_pMnu70cbVysaxQ1MtQ,Eagle,ID,83616,3.5,15,4
AyepUuc9fIZsi2KDI0SJdw,Tampa,FL,33635,4.0,29,2
1N9WC6FwF8MSc7BHbIP35A,Tampa,FL,33613,5.0,269,3
erObO9jRvqdnSY6uyeQTnQ,Philadelphia,PA,19126,4.0,13,2
fSYGQGaQY0PQOvSicAdUwQ,Boise City,ID,83705,2.0,8,3
Meww6RIE4cFL_kG0aRlbAA,New Orleans,LA,70119,4.5,1077,5
aqdoynddLcBTSmI7uJVBiw,Franklin,TN,37067,2.5,191,4
9gPLN_mLR-kqwmcMe-QkOA,Cherry Hill,NJ,8002,4.5,325,3
WMyF7FDJBl3H2cL0Pe25Lg,Tucson,AZ,85710,2.5,20,1
VeN-0RlU_UqxXQR7cmz0QA,St Petersburg,FL,33716,4.5,139,5
u2nTZpP_DeSNxBIpZUYKrA,New Hope,PA,18938,3.0,11,5
NFTLGETOes4uIPtbpvppBw,Florissant,MO,63033,4.0,11,1
xX7g8pMob-UOqH62tBrZCw,Springfield,PA,19064,2.5,10,1
I8n5N-GsqvyGG62ug1TrRQ,O'Fallon,IL,62269,3.5,160,1
PpN7ZMEhfQaNm7qxVZ-nTg,Hudson,FL,34667,3.0,95,1
WQx928GOxEAIbKWP8GWPuw,Levittown,PA,19055,2.0,7,3
AoLyFsn7NVzPkA0vFnuVSQ,Mount Juliet,TN,37122,3.5,35,1
0daayuQ68DXVX4qVYWF66Q,Edwardsville,IL,62025,2.0,5,5
a8vo2Ho-DOFeLmTxVFa9IA,Largo,FL,33778,4.5,146,3
Ac-GCqvCvaSo7uHv75OnOw,West Chester,PA,19382,4.0,21,2
js8ZrAG63h81Lt83wweSwg,Kennett Square,PA,19348,4.0,67,2
q0xcJfaHQaP4tR43LQrLPg,Chesterbrook,PA,19087,2.0,40,4
bRhUak1PMKvQ3qqcmqc--A,Philadelphia,PA,19127,4.0,133,2
hcmULREikxE_-URSZwly4A,Franklin,TN,37064,2.0,18,2
IPhNJz_PZQxjTXnC94YdNQ,Goleta,CA,93117,5.0,23,1
9UYnPwAlY65LPKLdtvlD9g,Brandon,FL,33511,5.0,17,2
uyxknGASs_8Ni2IevWSFZg,Tampa,FL,33619,2.5,14,4
1CtbqEAXpI4AXvRrqa_eeA,Tampa,FL,33614,4.0,60,3
LWbj99tJolTxhzIbXWQOaA,Wynnewood,PA,19096,4.0,494,1
nGQ9pZpBBKewmSNo4nw5lA,Tucson,AZ,85746,3.5,60,3
b6h4zo9Iv_L6XKVpRUqvCg,New Orleans,LA,70117,4.5,41,4
ODHL8UzpkNvbYMrA_amt2w,Tampa,FL,33607,4.0,9,2
tILA8ctsD_OZIcM2IfSyQA,Wilmington,DE,19810,4.5,169,3
KQnzEi-xfHlqUIRUZByTvw,Boise,ID,83702,4.5,207,4
0eT3aABtCzZ2jw9iGVboaw,Reno,NV,89502,4.0,262,5
8NKKQv7GL-S3je-A2IQThA,Saint Louis,MO,63110,4.0,142,1
2N9WHETHcYJsfYpHQ-qN_A,Goleta,CA,93111,3.5,156,2
CH5hq_9aEvbUtBmD0IoKuQ,Tampa,FL,33612,3.5,13,5
4KJGnr4UB_0K4G4H6Y5YLQ,Warminster,PA,18974,4.5,62,1
5gIfmupQTP3Lk4wIgNfoEQ,Fishers,IN,46037,4.0,315,1
fD_KvBH-oRMv-yOl48c_ew,Indianapolis,IN,46229,3.0,101,3
1c17i5k9vwyjc2wJbKunjg,Downingtown,PA,19335,4.0,196,5
xGaYXbXGwagUKPNEaVqbWw,Santa Barbara,CA,93110,3.0,71,3
Rd8UbVjam5zKSCBbb0Uv5w,Philadelphia,PA,19138,2.0,13,1
GxlUXBXe-yw6B5Fqf8kgig,Saint Petersburg,FL,33713,4.0,182,3
UMyRtM8TBLHrfDoA6us3zQ,Tampa,FL,33605,3.0,14,3
4D_GsaRoqk7P09VOcgezlQ,Philadelphia,PA,19147,3.5,187,3
AKQLvWa6TCsoUhZ7OXo4Mw,Indianapolis,IN,46236,3.0,38,5
zXTO8GaLmRPATr505b4GQQ,St. Louis,MO,63104,4.5,238,4
uoM51hegRg_6VuW1iRDb5A,Chadds Ford,PA,19317,4.5,13,5
_dH5NnhcjRQ9vQsIoHuAKA,Saint Charles,MO,63301,4.5,37,1
_qW1xzvEfIncBRnn3sHTvQ,O'Fallon,IL,62269,3.0,67,3
0-Lihni2Ak2RL6RwHb4fpw,Philadelphia,PA,19132,4.0,9,1
cP1jB_FXJNIMmKeRgy4Pxw,Land O' Lakes,FL,34639,2.0,22,2
s_1e6sjclSSEsEw4pyzUcw,Indianapolis,IN,46220,4.0,117,5
v1msvs2bf_LwGUnIcCgSEg,Philadelphia,PA,19130,3.5,230,1
wdFMJH5synpdp0jMNdCHNw,Indianapolis,IN,46224,1.5,32,3
LxsWPSt_Su65dB48iH-bkA,Nashville,TN,37210,5.0,5,1
UUJ5av87wFfxKqJBIerN6A,Gretna,LA,70056,4.0,62,2
SqRS8tgUVzRWV2FgQ0A5PQ,New Orleans,LA,70122,3.0,5,5
aO2OpGtmUJ03DrtBnjUo9A,Woodbury,NJ,8096,4.5,15,2
tgOSbgbTZ1zipBZakE-aqw,Mount Laurel,NJ,8054,3.0,20,2
PPnzhVLbyGbYdSGmnvzdXA,Paoli,PA,19301,3.0,43,3
U7kjvfM4Aws7l5HqtJnHFA,New Orleans,LA,70116,3.0,13,3
XjSfrrBDZaimpp4lWGI5Qg,Wesley Chapel,FL,33543,3.5,41,1
4bNFWpQtS5PtfjXuxTc-GQ,Maryland Heights,MO,63043,5.0,185,5
Hm-fTOgvwOP7sjqtgjeaSw,Saint Charles,MO,63301,3.0,9,1
n5ROGQqQUcXvI19KV5MVMg,Harleysville,PA,19438,2.0,9,1
DGPDbVF41_NMp6v_qP63cA,Collingswood,NJ,8108,3.5,74,3
WsosTCkw-AIKDr9yGmBHSQ,Carmel,IN,46033,4.5,115,4
EwEwG4vFa8TIeUGmNJSzKA,Tampa,FL,33618,4.0,323,4
jqqLV2rmylDbr2sHdt31Jw,Tampa,FL,33607,3.0,103,1
qyGjCSiWBmEGw_zOYcDnSg,Kenner,LA,70062,4.0,27,2
XKIUBw6z7uKRkgQmaKdO3g,Brandon,FL,33511,4.0,13,2
4RNZxB_UfRY6xmCHGwd18Q,Valrico,FL,33596,4.0,199,3
3CGXa85uNgvp8Berx5AhQQ,Indianapolis,IN,46203,4.0,454,3
3f6HTECaJK4vQr4VSU1xsQ,Saint Louis,MO,63129,3.5,81,3
Ocej5TjLWdWA1LllTxkawA,Reno,NV,89502,3.5,26,5
zZ01WQlcpI1_n806WKV3bA,Tucson,AZ,85716,4.0,1295,1
OddKlB5d2KQpIP2rJt89ow,Philadelphia,PA,19128,4.5,168,5
dpqDfbNpcIERkXVoE5S9Wg,New Orleans,LA,70116,2.5,651,4
XSuO2E30ArnrjH9jquaK5Q,Tampa,FL,33647,4.0,585,3
ctC-HU2Jbv04I42ykXFjLA,West Chester,PA,19380,4.5,214,5
fgtnOag-DaTsZTHPsgnWSQ,Tucson,AZ,85710,4.5,258,1
nu8KTa1S_hzLWn_QFhxJVw,Indianapolis,IN,46229,3.0,62,4
zQZTipbo2V0VAKUAemHc3A,Hamilton Township,NJ,8609,3.0,5,1
h-lRhCfPhnVTkcndGcyuVA,Chalmette,LA,70043,3.0,49,1
jlfCyRKvRtcRTV9wzSU_eQ,Philadelphia,PA,19104,4.5,48,2
0OtQaTauMzH0JM-NwJdXdw,Willow Grove,PA,19090,4.5,19,5
l0YyLVlPt2zI7srCUu2oFQ,Indianapolis,IN,46204,2.0,158,3
hlrVKuPCxH59Y5--4RRLJQ,New Orleans,LA,70116,4.5,204,2
MuRKOZju_EejwEh92xnEgQ,Nashville,TN,37208,4.5,40,5
G7AEvOxbIUV2Em7FMmwXGQ,St. Charles,MO,63301,1.5,36,1
4owrIR0t7W5WR1a8-VsoKQ,Philadelphia,PA,19124,2.5,7,3
s3ZR7G5l-YN5fqms8vRSRw,Tampa,FL,33612,4.0,248,4
OGxVv39sAZ9SI0sDkt0zbQ,Saint Louis,MO,63143,4.5,20,2
J8vz_zwZaxzA585lV_k_vA,Tampa,FL,33629,3.0,50,1
cdxvl2qZNIVFWYCVWa_w5w,St. Louis,MO,63131,1.5,7,2
6xA7onpZh12U5kTRftkvDQ,Dunedin,FL,34698,4.5,53,5
nUVD_26CwkhJCAxYkWjfBA,New Port Richey,FL,34654,4.0,35,4
NB7UKIbDlSPswk5nyobi4A,New Hope,PA,18938,5.0,23,4
BiwzXBmuQX5-P5dW9ZjCMA,Maryland Heights,MO,63043,3.5,123,4
QwwljXNHdWjb6UkIFJZTlg,Ferguson,MO,63136,1.5,9,1
WLbmeiLW8SaCNJuqBjyOHg,Bristol,PA,19007,4.5,34,3
poUBW6Ssag7DeRzecF1ojw,Pinellas Park,FL,33781,4.5,149,2
pH8Ivol4wnezrJCECnn7hQ,Boise City,ID,83702,3.0,71,2
XQqkEWMEI_gvj7_hb6YZbQ,Troy,IL,62294,2.0,37,2
YafU-Kipt3QbHbHznyqHnQ,Fishers,IN,46038,3.5,149,5
5Jta7dTc7lteIyeMfLUJWQ,New Orleans,LA,70130,2.5,651,2
nQDbvoKKcQap_CIfuAU72Q,Feasterville Trevose,PA,19053,3.0,144,1
ZdgugTaso1nW6_uXnt_HcA,Brandon,FL,33511,4.5,72,5
Ke5jJVsItlAf2qHAHKbQ8g,Boise,ID,83706,4.0,93,5
chUeS0h9C8KGfyJO2Jqgew,Richmond Heights,MO,63117,4.0,480,5
ASUthJLYb9KRBXy-hn70vA,Nashville,TN,37209,4.0,69,5
_A3Wr0OffmLB6AIZooIpUw,Florissant,MO,63031,3.5,30,3
LnnWq5-4pTnBn96E3lQygw,Philadelphia,PA,19122,2.0,7,5
6J362pwUAlBw1kQb5tWMew,Ardmore,PA,19003,4.0,48,2
2SLtQI24J5Qwolxil-W-MA,Indianapolis,IN,46202,3.5,6,1
yz0KWVamNhqiZGz7XTClzg,New Orleans,LA,70130,4.0,1649,1
qusR0idbnaSYbHWe_fIWZQ,Temple Terrace,FL,33617,3.5,9,5
OG6Sk-_mZ3ib4A9qpg09XA,Alton,IL,62002,2.5,7,3
tLBDX1Lzx72x6rmzJBXzfQ,Riverview,FL,33569,1.5,37,5
A0WpO3Wvr-3XqkKco77DxA,Dunedin,FL,34698,4.5,102,5
hwRGsA-nW5Hi9LTApwA5RA,Boise,ID,83704,2.5,14,4
KBuoxDEsxLJvr2QctPRkLg,Colmar,PA,18915,3.0,16,3
ZV8eIF820nOhsI-Tk0qt-g,Tampa,FL,33615,4.0,231,5
ELgR35KIlpuTMeWi6tFP7g,Wilmington,DE,19801,3.5,269,4
L3jvXRo5-SIYgfzkYX_R3w,Fenton,MO,63026,3.0,57,4
rkqsFfbdeuXevR4Z3VgFuA,Abington,PA,19001,1.5,84,2
MiPN-oUTmplbe9LTxDmkag,Reno,NV,89509,4.5,171,1
SYt5vLiLkNCkYfN5CCqVFg,Philadelphia,PA,19148,3.0,41,2
k0PzT0_WiOZXndrsz8fIxw,Gretna,LA,70053,2.0,6,3
QoxQ8YBppreNDud1TVzR6Q,Plainfield,IN,46168,4.0,22,5
JFShrvfR86GnWUaITaGRkA,Tucson,AZ,85712,3.5,510,4
KTgZXj6xh8aN_tLfI-YZ1Q,Philadelphia,PA,19103,4.5,51,4
39mtVr_t5JG9jkpNUFDgew,Lutz,FL,33559,4.5,9,5
ifEkf8JxP3RCBeszcIGLww,Wilmington,DE,19806,5.0,176,5
VbzoVWEPSfzaIGBq4KlVwQ,Wilmington,DE,19808,4.5,167,2
0YELKCY1VMIA3gmP2DkHSg,Tampa,FL,33602,4.0,110,2
B1yPXzIIJrLWyTcE4jsYuQ,Santa Barbara,CA,93101,3.5,311,5
r2m-P3_xkb78p0urzidf6w,Madison,TN,37115,4.5,30,1
zZ0lZ8I6Wc5of2GMz_K9rg,Tampa,FL,33619,3.5,28,5
jl3gPYK9JEnkJvmnhh3Txw,Gretna,LA,70056,2.5,47,1
idH97uIodDocSlWM16Muug,Philadelphia,PA,19130,3.5,28,5
b2PpJ7nBjg4_G7VIohU8MQ,Boise,ID,83705,4.5,56,1
rIG57R4vvJETNSIYIvs7DA,Plainfield,IN,46168,4.0,54,4
lZf9kxV5aMJ9bpRX9aizAA,Arnold,MO,63010,3.0,23,3
cunSJWc4s4A2kbbnFoYBow,Philadelphia,PA,19120,2.0,10,4
sCkBUXw-GrMvRRxcun-Alg,Tampa,FL,33602,4.5,191,1
9sizmt-LddsOwdcaR7wKYg,Indianapolis,IN,46224,3.5,71,5
l0nAnGMDSGNSVGBaSNC25g,Indianapolis,IN,46240,4.5,178,4
zKOSvTY4AwsTImK4nxphdQ,St Louis,MO,63108,3.0,12,1
3qEbGMu7Ld7_RuK61XqvQA,St. Louis,MO,63109,4.5,16,1
jcEirafTVQFD224NEoTjfQ,Greenwood,IN,46143,2.0,20,1
40ovn6SAc5c7v84bRzpB2Q,Kirkwood,MO,63122,3.5,126,5
aSLURDEj9Kw2YQkpP_ZAlg,Philadelphia,PA,19116,3.5,70,4
B2r61k6bGSv0kAnvHsJc6Q,Burlington,NJ,8016,1.5,25,4
mLh1NbiTmvIx-4oDqRW03w,Indianapolis,IN,46236,3.0,132,1
RTBw1bISTPleUlf4Lk0U6Q,Indianapolis,IN,46222,4.5,28,2
mumrJjurozeNO1lqcUBcMw,Pottstown,PA,19464,3.5,90,2
J64YOG4FBNTKan3-K1d4kQ,Hamilton,NJ,8619,4.0,128,3
NC2cV1pPDs3MYeGM5LFsag,Richmond Heights,MO,63117,3.0,28,4
If7JNzXZB0S5JMG_kFNg5g,Bryn Mawr,PA,19010,3.5,32,3
bXK-Pi4QHewSDVSjDuowZw,New Orleans,LA,70119,3.5,29,1
qISf5ojuYbD9h71NumGUQA,Philadelphia,PA,19106,4.0,1474,2
ciLlt0ZLSN1fNqwB5NjUmA,Boise,ID,83706,3.0,36,5
1TJiHekuN26Y2W7n28olYA,Sparks,NV,89431,3.0,61,3
VvNfasCRXBdrpA49EykeIg,Harvey,LA,70058,3.0,48,3
i1ubCIxMtPDG1su5PpasEA,Levittown,PA,19057,1.5,16,3
skY6r8WAkYqpV7_TxNm23w,Santa Barbara,CA,93109,4.0,2536,5
dwKR48Zq8WNwZIkJVjzLZA,Clayton,NJ,8312,2.5,7,3
NdSJl2PIpAWrxVVl0rW7nw,Clearwater,FL,33760,3.5,186,3
v-qDdlIXikYyh65Qij9fpA,Philadelphia,PA,19147,4.5,170,2
9QHxpGxshyJXh3JnE2VHIg,Nashville,TN,37203,3.5,72,1
JAPbYddDFivkiioAKm4tIg,St. Petersburg,FL,33709,3.5,43,3
fNzTvhvptoFn2eric5-kPw,Drexel Hill,PA,19026,4.0,28,3
6d8r0tU2tHCKUEq111SZPA,Gloucester City,NJ,8030,3.0,17,2
f0kf3tDefKwXq9Hl4bJJ_w,Turnersville,NJ,8012,4.0,10,1
xleMp7jTnm9sryi5dvV-1g,Audubon,NJ,8106,2.5,44,1
