,postal_code,State,City,CountyName,2021
8514,33776,FL,Seminole,Pinellas County,422427
8515,40484,KY,Stanford,Lincoln County,130326
8516,78853,TX,Eagle Pass,Maverick County,117166
8517,54521,WI,Eagle River,Vilas County,244095
8518,36022,AL,Deatsville,Elmore County,222504
8519,47670,IN,Princeton,Gibson County,126223
8520,46567,IN,Syracuse,Kosciusko County,297415
8521,10520,NY,Croton-on-Hudson,Westchester County,636618
8522,25405,WV,Martinsburg,Berkeley County,236298
8523,41094,KY,Walton,Boone County,263334
8524,98579,WA,Rochester,Thurston County,439707
8525,33478,FL,Jupiter,Palm Beach County,593975
8526,16428,PA,North East Township,Erie County,194045
8527,81650,CO,Rifle,Garfield County,369904
8528,12210,NY,Albany,Albany County,193927
8529,2339,MA,Hanover,Plymouth County,656202
8530,77484,TX,Waller,Waller County,288069
8531,59860,MT,Polson,Lake County,396206
8532,92274,CA,Thermal,Imperial County,210372
8534,48079,MI,Saint Clair,Saint Clair County,266881
8535,43608,OH,Toledo,Lucas County,34044
8536,75494,TX,Winnsboro,Wood County,160905
8537,85007,AZ,Phoenix,Maricopa County,383136
8538,35951,AL,Albertville,Marshall County,150435
8539,40033,KY,Lebanon,Marion County,130417
8540,34987,FL,Port Saint Lucie,Saint Lucie County,362239
8541,73106,OK,Oklahoma City,Oklahoma County,203438
8542,99603,AK,Homer,Kenai Peninsula Borough,301855
8543,45694,OH,Wheelersburg,Scioto County,145561
8544,54487,WI,Tomahawk,Lincoln County,185454
8545,15065,PA,Harrison Township,Allegheny County,144066
8546,64109,MO,Kansas City,Jackson County,175581
8547,64089,MO,Smithville,Clay County,305266
8548,27608,NC,Raleigh,Wake County,783417
8549,75862,TX,Trinity,Trinity County,122464
8550,93015,CA,Fillmore,Ventura County,586281
8551,60471,IL,Richton Park,Cook County,176314
8552,33812,FL,Lakeland,Polk County,294780
8553,38358,TN,Milan,Gibson County,111935
8554,29669,SC,West Pelzer,Anderson County,202662
8555,32766,FL,Oviedo,Seminole County,472493
8556,44811,OH,Bellevue,Sandusky County,135716
8557,28206,NC,Charlotte,Mecklenburg County,257150
8558,60503,IL,Aurora,Kane County,285364
8559,63103,MO,Saint Louis,Saint Louis City,155552
8560,73089,OK,Tuttle,Grady County,231789
8561,92314,CA,Big Bear City,San Bernardino County,378868
8562,72110,AR,Morrilton,Conway County,105695
8563,6424,CT,East Hampton,Middlesex County,304408
8564,95946,CA,Penn Valley,Nevada County,510378
8565,30620,GA,Bethlehem,Barrow County,275812
8566,48623,MI,Freeland,Saginaw County,222714
8567,28445,NC,Surf City,Pender County,415967
8568,2748,MA,Dartmouth,Bristol County,528684
8569,33974,FL,Lehigh Acres,Lee County,235895
8570,76692,TX,Whitney,Hill County,142512
8571,78405,TX,Corpus Christi,Nueces County,74021
8572,68048,NE,Plattsmouth,Cass County,236471
8573,38672,MS,Southaven,DeSoto County,293127
8574,49849,MI,Ishpeming,Marquette County,125599
8575,19390,PA,Penn Township,Chester County,364977
8577,11751,NY,Town of Islip,Suffolk County,517153
8578,55077,MN,Inver Grove Heights,Dakota County,504241
8580,4105,ME,Falmouth,Cumberland County,662141
8581,94502,CA,Alameda,Alameda County,1198549
8582,8069,NJ,Carneys Point,Salem County,142010
8583,91377,CA,Oak Park,Ventura County,976561
8584,81082,CO,Trinidad,Las Animas County,165039
8585,78861,TX,Hondo,Medina County,216986
8586,39563,MS,Moss Point,Jackson County,64850
8587,60020,IL,Fox Lake,Lake County,184725
8588,36617,AL,Mobile,Mobile County,44883
8589,92582,CA,San Jacinto,Riverside County,435876
8590,19943,DE,Felton,Kent County,281931
8591,99615,AK,Kodiak,Kodiak Island Borough,371919
8592,10044,NY,New York,New York County,928253
8593,10804,NY,New Rochelle,Westchester County,892573
8594,74033,OK,Glenpool,Tulsa County,173113
8595,63134,MO,Berkeley,Saint Louis County,87579
8596,6238,CT,Coventry,Tolland County,285838
8597,30204,GA,Barnesville,Lamar County,139530
8598,72212,AR,Little Rock,Pulaski County,308740
8600,82520,WY,Lander,Fremont County,288584
8601,78629,TX,Gonzales,Gonzales County,178114
8602,48661,MI,West Branch,Ogemaw County,143684
8604,43031,OH,Johnstown,Licking County,328598
8605,18960,PA,Sellersville,Bucks County,349941
8606,90623,CA,La Palma,Orange County,965843
8607,46561,IN,Osceola,Saint Joseph County,224771
8608,91345,CA,Los Angeles,Los Angeles County,707888
8609,18055,PA,Lower Saucon Township,Northampton County,276229
8610,81611,CO,Aspen,Pitkin County,2312450
8612,24084,VA,Dublin,Pulaski County,186735
8613,2481,MA,Wellesley,Norfolk County,1711119
8614,3076,NH,Pelham,Hillsborough County,496987
8615,62206,IL,Cahokia,Saint Clair County,43848
8616,78612,TX,Cedar Creek,Bastrop County,420672
8617,35773,AL,Meridianville,Madison County,211638
8618,25311,WV,Charleston,Kanawha County,112595
8619,2364,MA,Kingston,Plymouth County,534302
8620,77836,TX,Caldwell,Burleson County,217970
8621,48629,MI,Houghton Lake,Roscommon County,126228
8622,14092,NY,Youngstown,Niagara County,254890
8623,94542,CA,Hayward,Alameda County,1190921
8624,38558,TN,Crossville,Cumberland County,303212
8627,32641,FL,Gainesville,Alachua County,147161
8628,99019,WA,Liberty Lake,Spokane County,533194
8629,76103,TX,Fort Worth,Tarrant County,194981
8630,97221,OR,Portland,Multnomah County,735140
8631,73108,OK,Oklahoma City,Oklahoma County,64077
8632,29365,SC,Lyman,Spartanburg County,229637
8633,96097,CA,Yreka,Siskiyou County,224791
8634,11730,NY,Town of Islip,Suffolk County,574023
8635,55103,MN,Saint Paul,Ramsey County,234382
8636,14425,NY,Town Of Farmington,Ontario County,218410
8637,53085,WI,Sheboygan Falls,Sheboygan County,190282
8638,2571,MA,Wareham,Plymouth County,371304
8639,77708,TX,Beaumont,Jefferson County,137283
8640,27949,NC,Kitty Hawk,Dare County,557887
8642,49224,MI,Albion,Calhoun County,127460
8643,17557,PA,New Holland,Lancaster County,303364
8644,7670,NJ,Tenafly,Bergen County,890961
8645,65605,MO,Aurora,Lawrence County,117353
8646,32219,FL,Jacksonville,Duval County,230461
8647,48732,MI,Hampton,Bay County,133320
8648,46040,IN,Fishers,Hamilton County,384653
8649,68008,NE,Blair,Washington County,261763
8650,14219,NY,Town of Hamburg,Erie County,185314
8651,15207,PA,Pittsburgh,Allegheny County,139552
8652,2458,MA,Newton,Middlesex County,1096044
8653,45309,OH,Brookville,Montgomery County,197233
8654,35212,AL,Birmingham,Jefferson County,106994
8655,75065,TX,Lake Dallas,Denton County,334950
8656,85622,AZ,Green Valley,Pima County,308841
8657,55792,MN,Virginia,Saint Louis County,111057
8658,21774,MD,New Market,Frederick County,494306
8659,80487,CO,Steamboat Springs,Routt County,867399
8660,36420,AL,Andalusia,Covington County,99107
8661,1119,MA,Springfield,Hampden County,230553
8662,34117,FL,Naples,Collier County,395166
8663,81230,CO,Gunnison,Gunnison County,424875
8664,72745,AR,Lowell,Benton County,248115
8665,94517,CA,Clayton,Contra Costa County,1296590
8666,56431,MN,Aitkin,Aitkin County,239342
8667,28721,NC,Clyde,Haywood County,274216
8668,43604,OH,Toledo,Lucas County,30201
8669,48462,MI,Ortonville,Oakland County,331257
8671,32579,FL,Shalimar,Okaloosa County,347876
8672,3766,NH,Lebanon,Grafton County,311926
8673,73068,OK,Noble,Cleveland County,154634
8674,6903,CT,Stamford,Fairfield County,820129
8675,29812,SC,Barnwell,Barnwell County,125476
8676,7204,NJ,Roselle Park,Union County,399778
8677,8534,NJ,Hopewell Township,Mercer County,510308
8678,8030,NJ,Gloucester City,Camden County,154387
8679,46320,IN,Hammond,Lake County,114001
8680,70811,LA,Baton Rouge,East Baton Rouge Parish,137198
8681,60064,IL,North Chicago,Lake County,143789
8682,87571,NM,Taos,Taos County,335628
8683,82435,WY,Powell,Park County,291207
8684,32784,FL,Umatilla,Lake County,212957
8685,99350,WA,Prosser,Benton County,335755
8686,29574,SC,Mullins,Marion County,69515
8688,2333,MA,East Bridgewater,Plymouth County,466321
8689,34453,FL,Inverness,Citrus County,186675
8690,23117,VA,Mineral,Louisa County,315999
8691,47371,IN,Portland,Jay County,112445
8692,70070,LA,Luling,Saint Charles Parish,239314
8693,22657,VA,Strasburg,Shenandoah County,246110
8694,20866,MD,Burtonsville,Montgomery County,402594
8695,13827,NY,Town of Owego,Tioga County,151426
8696,30467,GA,Sylvania,Screven County,113708
8697,78945,TX,La Grange,Fayette County,284795
8698,25428,WV,Inwood,Berkeley County,239141
8699,94065,CA,Redwood City,San Mateo County,1778799
8700,1105,MA,Springfield,Hampden County,184817
8701,70113,LA,New Orleans,Orleans Parish,279040
8702,48723,MI,Caro,Tuscola County,115094
8703,75652,TX,Henderson,Rusk County,135683
8704,64128,MO,Kansas City,Jackson County,67908
8705,17972,PA,Schuylkill Haven,Schuylkill County,155993
8706,60481,IL,Wilmington,Will County,194291
8707,15071,PA,North Fayette Township,Allegheny County,259238
8708,44905,OH,Mansfield,Richland County,110203
8710,73111,OK,Oklahoma City,Oklahoma County,92746
8711,14519,NY,Town of Webster,Monroe County,235215
8712,90014,CA,Los Angeles,Los Angeles County,535172
8713,68007,NE,Bennington,Douglas County,348435
8714,56093,MN,Waseca,Waseca County,188498
8715,15370,PA,Franklin Township,Greene County,167021
8716,62812,IL,Benton,Franklin County,78087
8717,93614,CA,Coarsegold,Madera County,373964
8718,11693,NY,New York,Queens County,520865
8719,80603,CO,Lochbuie,Weld County,472507
8720,55409,MN,Minneapolis,Hennepin County,347896
8722,48166,MI,Estral Beach,Monroe County,244356
8724,23072,VA,Hayes,Gloucester County,276363
8725,33982,FL,Punta Gorda,Charlotte County,335879
8726,39059,MS,Crystal Springs,Copiah County,80415
8728,45807,OH,Elida,Allen County,189524
8729,74728,OK,Broken Bow,McCurtain County,108458
8730,92007,CA,Encinitas,San Diego County,1735958
8731,70739,LA,Greenwell Springs,East Baton Rouge Parish,233293
8732,13492,NY,Whitesboro,Oneida County,198628
8734,53965,WI,Wisconsin Dells,Adams County,204481
8735,27863,NC,Pikeville,Wayne County,196230
8736,35453,AL,Cottondale,Tuscaloosa County,173431
8737,33190,FL,Cutler Bay,Miami-Dade County,336516
8738,65026,MO,Eldon,Miller County,141555
8739,46055,IN,McCordsville,Hancock County,319492
8741,32220,FL,Jacksonville,Duval County,241421
8742,32439,FL,Freeport,Walton County,342189
8743,77306,TX,Conroe,Montgomery County,212935
8744,65708,MO,Monett,Barry County,135845
8745,2917,RI,Smithfield,Providence County,381133
8746,78003,TX,Bandera,Bandera County,269529
8747,28428,NC,Carolina Beach,New Hanover County,425912
8748,2885,RI,Warren,Bristol County,379999
8749,17847,PA,Milton,Northumberland County,185237
8750,61356,IL,Princeton,Bureau County,133116
8751,53558,WI,Mc Farland,Dane County,358828
8752,63645,MO,Fredericktown,Madison County,112204
8754,85714,AZ,Tucson,Pima County,184678
8755,31632,GA,Hahira,Lowndes County,213678
8756,76302,TX,Wichita Falls,Wichita County,148481
8758,16057,PA,Slippery Rock Township,Butler County,205986
8759,31791,GA,Sylvester,Worth County,120266
8760,63144,MO,Brentwood,Saint Louis County,246782
8761,15063,PA,Monongahela,Washington County,146001
8762,89029,NV,Laughlin,Clark County,219820
8763,63077,MO,Saint Clair,Franklin County,158125
8764,67235,KS,Wichita,Sedgwick County,302788
8766,35570,AL,Hamilton,Marion County,107662
8767,18508,PA,Scranton,Lackawanna County,107551
8769,34240,FL,Sarasota,Sarasota County,594584
8770,45439,OH,Moraine,Montgomery County,128576
8771,60033,IL,Harvard,McHenry County,201726
8772,65742,MO,Rogersville,Greene County,266234
8773,11778,NY,Rocky Point,Suffolk County,407402
8774,97741,OR,Madras,Jefferson County,242254
8775,1940,MA,Lynnfield,Essex County,833808
8776,85305,AZ,Glendale,Maricopa County,383385
8777,40906,KY,Barbourville,Knox County,96036
8778,46534,IN,Knox,Starke County,140640
8779,20851,MD,Rockville,Montgomery County,468677
8780,40108,KY,Brandenburg,Meade County,213888
8781,46163,IN,New Palestine,Hancock County,303088
8782,77372,TX,Splendora,Montgomery County,207011
8783,40243,KY,Louisville,Jefferson County,282271
8784,98823,WA,Ephrata,Grant County,257683
8785,12589,NY,Town Of Shawangunk,Ulster County,350575
8786,98250,WA,Friday Harbor,San Juan County,743833
8787,18510,PA,Scranton,Lackawanna County,133945
8788,36703,AL,Selma,Dallas County,36202
8789,78559,TX,La Feria,Cameron County,94493
8790,25064,WV,Dunbar,Kanawha County,99287
8791,60950,IL,Manteno,Kankakee County,239300
8792,15137,PA,North Versailles,Allegheny County,119420
8793,25419,WV,Falling Waters,Berkeley County,272094
8794,19530,PA,Kutztown,Berks County,270226
8795,11950,NY,Mastic,Suffolk County,356281
8796,73025,OK,Edmond,Oklahoma County,388783
8797,12188,NY,Town of Waterford,Saratoga County,274877
8798,6371,CT,Old Lyme,New London County,468381
8799,12953,NY,Town of Malone,Franklin County,105541
8800,94552,CA,Castro Valley,Alameda County,1380879
8801,48383,MI,White Lake,Oakland County,358816
8802,8812,NJ,Green Brook Township,Somerset County,414904
8803,17103,PA,Harrisburg,Dauphin County,80498
8804,94158,CA,San Francisco,San Francisco County,1384057
8805,48801,MI,Alma,Gratiot County,109677
8806,50138,IA,Knoxville,Marion County,142483
8807,36274,AL,Roanoke,Randolph County,81090
8808,71269,LA,Rayville,Richland Parish,112886
8809,10924,NY,Town of Goshen,Orange County,408850
8810,48160,MI,Milan,Washtenaw County,256686
8811,79772,TX,Pecos,Reeves County,155504
8812,44509,OH,Youngstown,Mahoning County,48511
8813,1562,MA,Spencer,Worcester County,336062
8814,74953,OK,Poteau,LeFlore County,110185
8815,45015,OH,Hamilton,Butler County,132215
8816,11004,NY,New York,Queens County,721213
8817,47586,IN,Tell City,Perry County,132859
8818,20124,VA,Clifton,Fairfax County,830000
8819,44056,OH,Macedonia,Summit County,273260
8820,66701,KS,Fort Scott,Bourbon County,82371
8821,54806,WI,Ashland,Ashland County,125965
8822,43440,OH,Marblehead,Ottawa County,288305
8823,64113,MO,Kansas City,Jackson County,528311
8824,11790,NY,Stony Brook,Suffolk County,587958
8825,3275,NH,Suncook,Merrimack County,322650
8826,76054,TX,Hurst,Tarrant County,358534
8828,32148,FL,Interlachen,Putnam County,138860
8829,83001,WY,Jackson,Teton County,1030656
8830,48750,MI,Oscoda,Iosco County,97199
8831,46036,IN,Elwood,Madison County,111033
8832,28470,NC,Shallotte,Brunswick County,246323
8833,42445,KY,Princeton,Caldwell County,80472
8834,93210,CA,Coalinga,Fresno County,236898
8835,55805,MN,Duluth,Saint Louis County,165980
8836,21054,MD,Gambrills,Anne Arundel County,517574
8837,15208,PA,Pittsburgh,Allegheny County,134995
8838,48215,MI,Detroit,Wayne County,84298
8840,39581,MS,Pascagoula,Jackson County,102907
8841,30529,GA,Commerce,Jackson County,218733
8842,49127,MI,Lincoln,Berrien County,269218
8843,23702,VA,Portsmouth,Portsmouth City,175937
8844,19030,PA,Fairless Hills,Bucks County,339610
8845,59044,MT,Laurel,Yellowstone County,300916
8846,64601,MO,Chillicothe,Livingston County,126288
8847,76088,TX,Weatherford,Parker County,393561
8848,28170,NC,Wadesboro,Anson County,83416
8849,28364,NC,Maxton,Robeson County,70580
8850,7444,NJ,Pequannock Township,Morris County,524385
8851,77423,TX,Brookshire,Waller County,321349
8852,50428,IA,Clear Lake,Cerro Gordo County,218606
8853,45152,OH,Morrow,Warren County,296710
8854,45434,OH,Beavercreek,Greene County,289319
8855,30436,GA,Lyons,Toombs County,114292
8856,16137,PA,Coolspring Township,Mercer County,206941
8857,98848,WA,Quincy,Grant County,351615
8858,19118,PA,Philadelphia,Philadelphia County,699108
8859,59923,MT,Libby,Lincoln County,231881
8860,19078,PA,Ridley Park,Delaware County,245434
8861,35004,AL,Moody,Saint Clair County,218695
8862,11767,NY,Nesconset,Suffolk County,599910
8863,71119,LA,Shreveport,Caddo Parish,160455
8864,91024,CA,Sierra Madre,Los Angeles County,1250085
8865,6098,CT,Winsted,Litchfield County,217143
8866,38320,TN,Camden,Benton County,121272
8867,71351,LA,Marksville,Avoyelles Parish,126459
8868,61264,IL,Milan,Rock Island County,139808
8869,54451,WI,Medford,Taylor County,167278
8870,38852,MS,Iuka,Tishomingo County,115419
8871,45714,OH,Belpre,Washington County,151815
8872,32501,FL,Pensacola,Escambia County,188716
8873,75551,TX,Atlanta,Cass County,123304
8874,33513,FL,Bushnell,Sumter County,210819
8875,59870,MT,Stevensville,Ravalli County,457828
8876,70754,LA,Livingston,Livingston Parish,201771
8877,60482,IL,Worth,Cook County,228429
8878,12414,NY,Town of Catskill,Greene County,240589
8879,91914,CA,Chula Vista,San Diego County,927859
8880,27244,NC,Elon,Alamance County,233896
8882,16635,PA,Allegheny Township,Blair County,194843
8883,19055,PA,Levittown,Bucks County,297149
8884,61254,IL,Geneseo,Henry County,188464
8885,75758,TX,Chandler,Henderson County,221833
8886,68138,NE,Omaha,Douglas County,226820
8887,52641,IA,Mount Pleasant,Henry County,144831
8888,74301,OK,Vinita,Craig County,113884
8889,95130,CA,San Jose,Santa Clara County,1737903
8890,49333,MI,Middleville,Barry County,292038
8891,27040,NC,Winston-Salem,Forsyth County,255803
8892,74432,OK,Eufaula,McIntosh County,118126
8893,34461,FL,Lecanto,Citrus County,266463
8894,76354,TX,Burkburnett,Wichita County,127953
8895,77563,TX,Hitchcock,Galveston County,225252
8896,35761,AL,New Market,Madison County,235908
8897,1062,MA,Northampton,Hampshire County,356945
8898,35960,AL,Centre,Cherokee County,142299
8899,15963,PA,Windber,Somerset County,90985
8900,56082,MN,Saint Peter,Nicollet County,239326
8901,8805,NJ,Bound Brook,Somerset County,370450
8902,78204,TX,San Antonio,Bexar County,229139
8903,70047,LA,Destrehan,Saint Charles Parish,261392
8904,62960,IL,Metropolis,Massac County,78628
8905,38843,MS,Fulton,Itawamba County,112871
8906,60548,IL,Sandwich,DeKalb County,244152
8907,29010,SC,Bishopville,Lee County,89704
8908,83644,ID,Middleton,Canyon County,453487
8909,25071,WV,Elkview,Kanawha County,130397
8910,1507,MA,Charlton,Worcester County,389652
8911,36110,AL,Montgomery,Montgomery County,34666
8912,74128,OK,Tulsa,Tulsa County,103770
8915,34475,FL,Ocala,Marion County,138385
8916,28904,NC,Hayesville,Clay County,231562
8917,78578,TX,Port Isabel,Cameron County,197400
8918,18014,PA,Moore Township,Northampton County,287087
8919,35043,AL,Chelsea,Shelby County,308028
8920,28384,NC,Saint Pauls,Robeson County,90044
8921,78416,TX,Corpus Christi,Nueces County,103131
8922,27910,NC,Ahoskie,Hertford County,123672
8923,18353,PA,Ross Township,Monroe County,279427
8924,97361,OR,Monmouth,Polk County,389508
8925,93449,CA,Pismo Beach,San Luis Obispo County,1074685
8926,95425,CA,Cloverdale,Sonoma County,636060
8927,98930,WA,Grandview,Yakima County,274810
8928,18252,PA,Tamaqua,Schuylkill County,76898
8929,60152,IL,Marengo,McHenry County,268726
8930,84532,UT,Moab,Grand County,480179
8932,97113,OR,Cornelius,Washington County,428783
8933,1030,MA,Agawam,Hampden County,313270
