postal_code,State,City,CountyName,2021
32533,FL,Cantonment,Escambia County,252077
86301,AZ,Prescott,Yavapai County,470883
83651,ID,Nampa,Canyon County,355533
98362,WA,Port Angeles,Clallam County,376258
76016,TX,Arlington,Tarrant County,303253
39212,MS,Jackson,Hinds County,79261
56303,MN,Saint Cloud,Stearns County,192180
76048,TX,Granbury,Hood County,266244
42431,KY,Madisonville,Hopkins County,112515
43062,OH,Pataskala,Licking County,302022
92311,CA,Barstow,San Bernardino County,207668
30094,GA,Conyers,Rockdale County,259331
33426,FL,Boynton Beach,Palm Beach County,272337
79927,TX,Socorro,El Paso County,138506
29115,SC,Orangeburg,Orangeburg County,81242
80138,CO,Parker,Douglas County,669202
58504,ND,Bismarck,Burleigh County,292945
33618,FL,Greater Carrollwood,Hillsborough County,370528
23116,VA,Mechanicsville,Hanover County,377999
45750,OH,Marietta,Washington County,157677
92008,CA,Carlsbad,San Diego County,1221230
70802,LA,Baton Rouge,East Baton Rouge Parish,76432
3062,NH,Nashua,Hillsborough County,413685
7208,NJ,Elizabeth,Union County,401110
80911,CO,Security-Widefield,El Paso County,359198
98101,WA,Seattle,King County,644459
48205,MI,Detroit,Wayne County,44489
7110,NJ,Nutley,Essex County,477265
95838,CA,Sacramento,Sacramento County,369534
77041,TX,Houston,Harris County,248714
72404,AR,Jonesboro,Craighead County,211311
98684,WA,Vancouver,Clark County,440659
4106,ME,South Portland,Cumberland County,411180
79761,TX,Odessa,Ector County,164743
77590,TX,Texas City,Galveston County,160795
74066,OK,Sapulpa,Creek County,134762
18940,PA,Newtown Township,Bucks County,564582
52806,IA,Davenport,Scott County,176209
84057,UT,Orem,Utah County,426318
37311,TN,Cleveland,Bradley County,172265
71457,LA,Natchitoches,Natchitoches Parish,191059
85349,AZ,San Luis,Yuma County,194835
53072,WI,Pewaukee,Waukesha County,394200
22079,VA,Lorton,Fairfax County,582590
74011,OK,Broken Arrow,Tulsa County,222220
11050,NY,Port Washington,Nassau County,1027470
97132,OR,Newberg,Yamhill County,487649
78703,TX,Austin,Travis County,1435075
35811,AL,Huntsville,Madison County,224949
94607,CA,Oakland,Alameda County,777916
8330,NJ,Hamilton Township,Atlantic County,221219
48207,MI,Detroit,Wayne County,170588
95842,CA,Sacramento,Sacramento County,395711
47933,IN,Crawfordsville,Montgomery County,164483
41018,KY,Erlanger,Kenton County,178364
79606,TX,Abilene,Taylor County,232948
33909,FL,Cape Coral,Lee County,256895
18045,PA,Palmer Township,Northampton County,304576
32548,FL,Fort Walton Beach,Okaloosa County,298036
85742,AZ,Tucson,Pima County,310178
14606,NY,Gates-North Gates,Monroe County,147435
29909,SC,Bluffton,Beaufort County,362943
70360,LA,Houma,Terrebonne Parish,274239
48309,MI,Rochester Hills,Oakland County,390049
46077,IN,Zionsville,Boone County,492304
48602,MI,Saginaw,Saginaw County,58600
22309,VA,Mount Vernon,Fairfax County,519194
7054,NJ,Parsippany-Troy Hills Township,Morris County,535046
95356,CA,Modesto,Stanislaus County,467410
92083,CA,Vista,San Diego County,653163
90221,CA,Compton,Los Angeles County,533457
96793,HI,Wailuku,Maui County,745388
33543,FL,Wesley Chapel,Pasco County,338694
45042,OH,Middletown,Butler County,174233
74075,OK,Stillwater,Payne County,183927
93657,CA,Sanger,Fresno County,347332
15205,PA,Pittsburgh,Allegheny County,184269
18360,PA,Jackson Township,Monroe County,284904
98021,WA,Bothell,Snohomish County,909300
77014,TX,Houston,Harris County,216522
2302,MA,Brockton,Plymouth County,388809
13905,NY,Binghamton,Broome County,137110
38801,MS,Tupelo,Lee County,138335
61801,IL,Urbana,Champaign County,147229
33772,FL,Seminole,Pinellas County,301575
90031,CA,Los Angeles,Los Angeles County,802602
91007,CA,Arcadia,Los Angeles County,1210946
1845,MA,North Andover,Essex County,658890
78237,TX,San Antonio,Bexar County,137889
32806,FL,Orlando,Orange County,361129
17815,PA,Bloomsburg,Columbia County,199302
30082,GA,Smyrna,Cobb County,376532
32505,FL,Pensacola,Escambia County,81047
73533,OK,Duncan,Stephens County,89889
34202,FL,Bradenton,Manatee County,552886
72211,AR,Little Rock,Pulaski County,218435
49525,MI,Northview,Kent County,295994
97220,OR,Portland,Multnomah County,422801
77049,TX,Houston,Harris County,211405
49015,MI,Battle Creek,Calhoun County,169720
39452,MS,Lucedale,George County,143597
10562,NY,Town Of Ossining,Westchester County,514704
95816,CA,Sacramento,Sacramento County,712798
60139,IL,Glendale Heights,DuPage County,240812
73069,OK,Norman,Cleveland County,175189
95677,CA,Rocklin,Placer County,593353
30013,GA,Conyers,Rockdale County,256631
95348,CA,Merced,Merced County,360591
2906,RI,Providence,Providence County,605793
29673,SC,Piedmont,Greenville County,220883
8075,NJ,Delran Township,Burlington County,262783
65101,MO,Jefferson City,Cole County,185503
13045,NY,Cortland,Cortland County,147624
97225,OR,West Haven-Sylvan,Washington County,681696
72903,AR,Fort Smith,Sebastian County,178047
28086,NC,Kings Mountain,Cleveland County,190532
62221,IL,Belleville,Saint Clair County,184393
21030,MD,Cockeysville,Baltimore County,429401
77705,TX,Beaumont,Jefferson County,99446
80919,CO,Colorado Springs,El Paso County,552058
28602,NC,Hickory,Catawba County,184769
77021,TX,Houston,Harris County,180643
99216,WA,Spokane Valley,Spokane County,366209
55021,MN,Faribault,Rice County,258078
55403,MN,Minneapolis,Hennepin County,269530
97086,OR,Happy Valley,Clackamas County,639654
85017,AZ,Phoenix,Maricopa County,238991
98802,WA,East Wenatchee Bench,Douglas County,448531
95660,CA,Sacramento,Sacramento County,365216
33781,FL,Pinellas Park,Pinellas County,240156
80234,CO,Westminster,Adams County,510179
80303,CO,Boulder,Boulder County,829186
20770,MD,Greenbelt,Prince Georges County,249220
7103,NJ,Newark,Essex County,295398
82601,WY,Casper,Natrona County,224878
22101,VA,McLean,Fairfax County,1313099
8046,NJ,Willingboro Township,Burlington County,232634
86326,AZ,Cottonwood,Yavapai County,325375
44685,OH,Uniontown,Stark County,248006
62901,IL,Carbondale,Jackson County,120072
18201,PA,Hazleton,Luzerne County,127640
46530,IN,Granger,Saint Joseph County,323389
48042,MI,Macomb,Macomb County,369655
32819,FL,Doctor Phillips,Orange County,381573
84070,UT,Sandy,Salt Lake County,468266
94555,CA,Fremont,Alameda County,1339404
28217,NC,Charlotte,Mecklenburg County,248785
10017,NY,New York,New York County,880049
64093,MO,Warrensburg,Johnson County,205612
83702,ID,Boise,Ada County,738634
31322,GA,Pooler,Chatham County,248198
70791,LA,Zachary,East Baton Rouge Parish,229191
2072,MA,Stoughton,Norfolk County,487059
46947,IN,Logansport,Cass County,92508
35205,AL,Birmingham,Jefferson County,192946
74137,OK,Tulsa,Tulsa County,352239
95148,CA,San Jose,Santa Clara County,1284661
77515,TX,Angleton,Brazoria County,204623
32118,FL,Daytona Beach,Volusia County,288280
76014,TX,Arlington,Tarrant County,234429
46239,IN,Indianapolis,Marion County,234366
48708,MI,Bay City,Bay County,87356
84103,UT,Salt Lake City,Salt Lake County,698453
77301,TX,Conroe,Montgomery County,201999
2536,MA,East Falmouth,Barnstable County,537947
76109,TX,Fort Worth,Tarrant County,533806
94134,CA,San Francisco,San Francisco County,1118087
92694,CA,Ladera Ranch,Orange County,979369
80923,CO,Colorado Springs,El Paso County,441064
22315,VA,Alexandria,Alexandria City,588002
8003,NJ,Cherry Hill Township,Camden County,399692
60516,IL,Downers Grove,DuPage County,369042
85053,AZ,Phoenix,Maricopa County,322509
85340,AZ,Litchfield Park,Maricopa County,470430
60181,IL,Villa Park,DuPage County,276596
44708,OH,Canton,Stark County,150340
19454,PA,North Wales,Montgomery County,419272
48336,MI,Farmington Hills,Oakland County,246372
6811,CT,Danbury,Fairfield County,381244
11710,NY,Bellmore,Nassau County,611169
32405,FL,Panama City,Bay County,230129
76226,TX,Lantana,Denton County,499725
80129,CO,Highlands Ranch,Douglas County,642318
37055,TN,Dickson,Dickson County,222699
98001,WA,Auburn,King County,536040
64012,MO,Belton,Cass County,218003
2119,MA,Boston,Suffolk County,557637
92586,CA,Menifee,Riverside County,353750
51106,IA,Sioux City,Woodbury County,158456
6109,CT,Wethersfield,Hartford County,299200
48108,MI,Ann Arbor,Washtenaw County,361331
10039,NY,New York,New York County,680893
94530,CA,El Cerrito,Contra Costa County,1078279
22405,VA,Fredericksburg,Spotsylvania County,379810
67037,KS,Derby,Sedgwick County,233222
77506,TX,Pasadena,Harris County,160907
94549,CA,Lafayette,Contra Costa County,1694191
84088,UT,West Jordan,Salt Lake County,500846
90023,CA,Los Angeles,Los Angeles County,563210
95603,CA,Auburn,Placer County,572700
37215,TN,Nashville,Davidson County,936781
74008,OK,Bixby,Tulsa County,263747
2132,MA,Boston,Suffolk County,701484
8050,NJ,Ocean Acres,Ocean County,408480
55105,MN,Saint Paul,Ramsey County,426938
34476,FL,Ocala,Marion County,239614
31021,GA,Dublin,Laurens County,137121
84405,UT,Washington Terrace,Weber County,404223
97068,OR,West Linn,Clackamas County,676932
32789,FL,Winter Park,Orange County,568188
49418,MI,Grandville,Kent County,291525
94002,CA,Belmont,San Mateo County,2149989
44663,OH,New Philadelphia,Tuscarawas County,149917
92595,CA,Wildomar,Riverside County,556756
7042,NJ,Montclair,Essex County,693277
40505,KY,Lexington,Fayette County,161505
46202,IN,Indianapolis,Marion County,315559
12306,NY,Town of Rotterdam,Schenectady County,205823
2721,MA,Fall River,Bristol County,341257
33304,FL,Fort Lauderdale,Broward County,490105
34471,FL,Ocala,Marion County,245096
90621,CA,Buena Park,Orange County,729923
29801,SC,Aiken,Aiken County,160146
33541,FL,Zephyrhills,Pasco County,261287
78750,TX,Austin,Travis County,658508
28590,NC,Winterville,Pitt County,212799
91106,CA,Pasadena,Los Angeles County,853214
1757,MA,Milford,Worcester County,442499
73107,OK,Oklahoma City,Oklahoma County,142308
32778,FL,Tavares,Lake County,252326
21801,MD,Salisbury,Wicomico County,211146
55811,MN,Duluth,Saint Louis County,275734
2861,RI,Pawtucket,Providence County,300065
85353,AZ,Phoenix,Maricopa County,341084
1923,MA,Danvers,Essex County,599551
32821,FL,Williamsburg,Orange County,272535
84118,UT,Kearns,Salt Lake County,390034
95118,CA,San Jose,Santa Clara County,1425660
33701,FL,Saint Petersburg,Pinellas County,546902
35173,AL,Trussville,Jefferson County,308906
70815,LA,Baton Rouge,East Baton Rouge Parish,192459
98445,WA,Parkland,Pierce County,430531
11727,NY,Coram,Suffolk County,434041
17325,PA,Cumberland Township,Adams County,268717
29316,SC,Boiling Springs,Spartanburg County,213811
32119,FL,South Daytona,Volusia County,225704
8226,NJ,Ocean City,Cape May County,783726
48080,MI,Saint Clair Shores,Macomb County,180807
7018,NJ,East Orange,Essex County,338297
99337,WA,Kennewick,Benton County,366947
72223,AR,Little Rock,Pulaski County,375325
74501,OK,McAlester,Pittsburg County,102633
49519,MI,Wyoming,Kent County,224271
92124,CA,San Diego,San Diego County,893339
60621,IL,Chicago,Cook County,97706
31093,GA,Warner Robins,Houston County,110007
23238,VA,Henrico,Henrico County,362372
46229,IN,Indianapolis,Marion County,175649
55126,MN,Shoreview,Ramsey County,366223
55347,MN,Eden Prairie,Hennepin County,475978
6320,CT,New London,New London County,220563
94596,CA,Walnut Creek,Contra Costa County,1119560
60423,IL,Frankfort,Will County,366195
27514,NC,Chapel Hill,Orange County,524212
95205,CA,Stockton,San Joaquin County,301726
37849,TN,Powell,Knox County,263956
81004,CO,Pueblo,Pueblo County,191165
76123,TX,Fort Worth,Tarrant County,269605
21601,MD,Easton,Talbot County,353378
21213,MD,Baltimore,Baltimore City,110789
98404,WA,Tacoma,Pierce County,394547
44143,OH,Richmond Heights,Cuyahoga County,241329
22602,VA,Winchester,Frederick County,329031
75110,TX,Corsicana,Navarro County,116889
93215,CA,Delano,Kern County,270049
97035,OR,Lake Oswego,Clackamas County,681801
32779,FL,Longwood,Seminole County,431249
20175,VA,Leesburg,Loudoun County,664106
33912,FL,Fort Myers,Lee County,344566
29617,SC,Greenville,Greenville County,202285
32832,FL,Orlando,Orange County,404875
47302,IN,Muncie,Delaware County,60021
92843,CA,Garden Grove,Orange County,765214
78259,TX,San Antonio,Bexar County,341094
46214,IN,Indianapolis,Marion County,190099
77087,TX,Houston,Harris County,175285
78239,TX,Windcrest,Bexar County,208727
66215,KS,Lenexa,Johnson County,308166
59602,MT,Helena,Lewis and Clark County,410622
78624,TX,Fredericksburg,Gillespie County,420076
21216,MD,Baltimore,Baltimore City,113846
28461,NC,Boiling Spring Lakes,Brunswick County,366148
39046,MS,Canton,Madison County,172519
30008,GA,Marietta,Cobb County,263182
95472,CA,Sebastopol,Sonoma County,1041304
37388,TN,Tullahoma,Coffee County,180185
48192,MI,Wyandotte,Wayne County,155148
28401,NC,Wilmington,New Hanover County,219953
60099,IL,Zion,Lake County,174467
32129,FL,Port Orange,Volusia County,253005
98011,WA,Bothell,Snohomish County,887403
33703,FL,Saint Petersburg,Pinellas County,338030
75092,TX,Sherman,Grayson County,235872
60133,IL,Hanover Park,DuPage County,245892
91722,CA,Covina,Los Angeles County,623594
99654,AK,Wasilla,Matanuska Susitna Borough,278692
52732,IA,Clinton,Clinton County,99694
30340,GA,Doraville,Dekalb County,308926
59404,MT,Great Falls,Cascade County,288924
70461,LA,Slidell,Saint Tammany Parish,255774
36605,AL,Mobile,Mobile County,64008
6705,CT,Waterbury,New Haven County,172204
76710,TX,Waco,McLennan County,218652
36609,AL,Mobile,Mobile County,166673
48328,MI,Waterford,Oakland County,208381
94559,CA,Napa,Napa County,790839
77802,TX,Bryan,Brazos County,222791
33607,FL,Tampa,Hillsborough County,300816
68046,NE,Papillion,Sarpy County,310957
48150,MI,Livonia,Wayne County,224825
37379,TN,Soddy-Daisy,Hamilton County,249660
27527,NC,Clayton,Johnston County,331455
33712,FL,Saint Petersburg,Pinellas County,245022
68801,NE,Grand Island,Hall County,148412
39211,MS,Jackson,Hinds County,186243
97212,OR,Portland,Multnomah County,763007
48220,MI,Ferndale,Oakland County,215832
43035,OH,Columbus,Franklin County,404113
74017,OK,Claremore,Rogers County,176495
98665,WA,Vancouver,Clark County,442698
19468,PA,Limerick Township,Montgomery County,353789
60048,IL,Libertyville,Lake County,453293
34275,FL,Nokomis,Sarasota County,449192
34747,FL,Citrus Ridge,Osceola County,345216
53227,WI,West Allis,Milwaukee County,208623
35802,AL,Huntsville,Madison County,295240
93704,CA,Fresno,Fresno County,330956
44136,OH,Strongsville,Cuyahoga County,278419
91321,CA,Santa Clarita,Los Angeles County,626604
92602,CA,Irvine,Orange County,1241612
11510,NY,Baldwin,Nassau County,553603
90274,CA,Palos Verdes Estates,Los Angeles County,2215975
93305,CA,Bakersfield,Kern County,210658
54911,WI,Appleton,Outagamie County,188461
61109,IL,Rockford,Winnebago County,131472
11735,NY,Farmingdale,Nassau County,546960
55417,MN,Minneapolis,Hennepin County,345491
31707,GA,Albany,Dougherty County,107391
48135,MI,Garden City,Wayne County,162451
90302,CA,Inglewood,Los Angeles County,703726
33019,FL,Hollywood,Broward County,445310
63121,MO,Northwoods,Saint Louis County,66014
80222,CO,Denver,Denver County,575405
33487,FL,Boca Raton,Palm Beach County,536340
93035,CA,Oxnard,Ventura County,774206
3431,NH,Keene,Cheshire County,234161
43119,OH,Columbus,Franklin County,244411
92555,CA,Moreno Valley,Riverside County,515407
11228,NY,New York,Kings County,1000566
63118,MO,Saint Louis,Saint Louis City,164147
55419,MN,Minneapolis,Hennepin County,449742
40403,KY,Berea,Madison County,187125
98271,WA,Marysville,Snohomish County,512859
8205,NJ,Galloway Township,Atlantic County,231983
68502,NE,Lincoln,Lancaster County,200036
83714,ID,Boise,Ada County,538152
70517,LA,Breaux Bridge,Saint Martin Parish,126239
4901,ME,Waterville,Kennebec County,186911
76012,TX,Arlington,Tarrant County,297310
68137,NE,Omaha,Douglas County,231931
17257,PA,Southampton Township,Cumberland County,222205
94124,CA,San Francisco,San Francisco County,994783
33510,FL,Brandon,Hillsborough County,278586
83713,ID,Boise,Ada County,467063
79107,TX,Amarillo,Potter County,84862
15216,PA,Pittsburgh,Allegheny County,198693
61615,IL,Peoria,Peoria County,178567
98373,WA,Puyallup,Pierce County,497393
28081,NC,Kannapolis,Cabarrus County,215559
22401,VA,Fredericksburg,Spotsylvania County,374129
6118,CT,East Hartford,Hartford County,220452
32233,FL,Atlantic Beach,Duval County,398937
40206,KY,Louisville,Jefferson County,251231
98146,WA,Burien,King County,614472
22310,VA,Rose Hill,Fairfax County,583213
94597,CA,Walnut Creek,Contra Costa County,1011812
49085,MI,Saint Joseph,Berrien County,262369
43054,OH,New Albany,Franklin County,453642
48316,MI,Shelby,Macomb County,345922
92663,CA,Newport Beach,Orange County,2158622
1821,MA,Billerica,Middlesex County,550558
94132,CA,San Francisco,San Francisco County,1398381
78702,TX,Austin,Travis County,655140
84115,UT,South Salt Lake,Salt Lake County,428134
33570,FL,Ruskin,Hillsborough County,274000
97005,OR,Beaverton,Washington County,470237
55449,MN,Blaine,Anoka County,412597
91791,CA,West Covina,Los Angeles County,766159
20603,MD,Waldorf,Charles County,420228
33852,FL,Lake Placid,Highlands County,204722
28203,NC,Charlotte,Mecklenburg County,601530
22206,VA,Arlington,Arlington County,538592
6604,CT,Bridgeport,Fairfield County,232811
15044,PA,Richland Township,Allegheny County,352941
2891,RI,Westerly,Washington County,453307
60061,IL,Vernon Hills,Lake County,327897
75503,TX,Texarkana,Bowie County,209154
95032,CA,Los Gatos,Santa Clara County,2254112
25701,WV,Huntington,Cabell County,103536
75201,TX,Dallas,Dallas County,846081
90601,CA,Whittier,Los Angeles County,695728
23703,VA,Portsmouth,Portsmouth City,254350
94598,CA,Walnut Creek,Contra Costa County,683724
80005,CO,Arvada,Jefferson County,607621
23834,VA,Colonial Heights,Colonial Heights City,208631
72015,AR,Benton,Saline County,161096
60134,IL,Geneva,Kane County,388274
32221,FL,Jacksonville,Duval County,255970
64111,MO,Kansas City,Jackson County,284480
3801,NH,Portsmouth,Rockingham County,597091
11379,NY,New York,Queens County,781046
